entry,name,signature,status,chunk
"180005090","rnn_fft_alloc","undefined rnn_fft_alloc(void)","OK","rnnoise_avx2.dll.decompiled.part-0001.c"
"1800050b0","rnn_fft_free_arch_c","undefined rnn_fft_free_arch_c(void)","OK","rnnoise_avx2.dll.decompiled.part-0001.c"
"1800050c0","rnn_fft_impl","undefined rnn_fft_impl(void)","OK","rnnoise_avx2.dll.decompiled.part-0001.c"
"180007de0","rnn_fft_c","undefined rnn_fft_c(void)","OK","rnnoise_avx2.dll.decompiled.part-0001.c"
"180007e30","rnn_ifft_c","undefined rnn_ifft_c(void)","OK","rnnoise_avx2.dll.decompiled.part-0001.c"
"180007ef0","rnn_compute_generic_dense","undefined rnn_compute_generic_dense(void)","OK","rnnoise_avx2.dll.decompiled.part-0001.c"
"180007f20","rnn_compute_generic_gru","undefined rnn_compute_generic_gru(void)","OK","rnnoise_avx2.dll.decompiled.part-0001.c"
"1800084a0","rnn_compute_glu","undefined rnn_compute_glu(void)","OK","rnnoise_avx2.dll.decompiled.part-0001.c"
"180008580","rnn_compute_generic_conv1d","undefined rnn_compute_generic_conv1d(void)","OK","rnnoise_avx2.dll.decompiled.part-0001.c"
"180008680","rnn_compute_activation_c","undefined rnn_compute_activation_c(void)","OK","rnnoise_avx2.dll.decompiled.part-0001.c"
"180009230","rnn_compute_linear_c","undefined rnn_compute_linear_c(void)","OK","rnnoise_avx2.dll.decompiled.part-0001.c"
"18000a0d0","rnn_compute_conv2d_c","undefined rnn_compute_conv2d_c(void)","OK","rnnoise_avx2.dll.decompiled.part-0001.c"
