entry,name,signature,status,chunk
"1800055c0","FUN_1800055c0","undefined __fastcall FUN_1800055c0(int * param_1)","OK","PA19.dll.decompiled.part-0001.c"
"180005720","FUN_180005720","undefined __fastcall FUN_180005720(uint param_1, uint param_2)","OK","PA19.dll.decompiled.part-0001.c"
"180005740","FUN_180005740","ulonglong __fastcall FUN_180005740(uint param_1, uint param_2)","OK","PA19.dll.decompiled.part-0001.c"
"180005770","FUN_180005770","int __fastcall FUN_180005770(longlong param_1, int * param_2, ulonglong * param_3, ulonglong * param_4, uint param_5)","OK","PA19.dll.decompiled.part-0001.c"
"180005ce0","FUN_180005ce0","undefined __fastcall FUN_180005ce0(longlong param_1, double * param_2, undefined4 param_3)","OK","PA19.dll.decompiled.part-0001.c"
"180005d50","FUN_180005d50","uint __fastcall FUN_180005d50(longlong param_1, longlong * param_2, uint param_3)","OK","PA19.dll.decompiled.part-0001.c"
"180005eb0","FUN_180005eb0","uint __fastcall FUN_180005eb0(longlong param_1, longlong * param_2, uint param_3)","OK","PA19.dll.decompiled.part-0001.c"
"180006010","FUN_180006010","int __fastcall FUN_180006010(uint * param_1, int * param_2)","OK","PA19.dll.decompiled.part-0001.c"
"180006270","FUN_180006270","undefined4 __fastcall FUN_180006270(longlong param_1)","OK","PA19.dll.decompiled.part-0001.c"
"180006280","FUN_180006280","undefined4 __fastcall FUN_180006280(longlong param_1)","OK","PA19.dll.decompiled.part-0001.c"
"180006290","FUN_180006290","ulonglong __fastcall FUN_180006290(uint * param_1, uint param_2, uint param_3, uint param_4, uint param_5, uint param_6, uint param_7, double param_8, uint param_9, uint param_10, uint param_11, uint param_12, longlong param_13, undefined8 param_14)","OK","PA19.dll.decompiled.part-0001.c"
"1800066b0","FUN_1800066b0","bool __fastcall FUN_1800066b0(longlong param_1)","OK","PA19.dll.decompiled.part-0001.c"
"1800066c0","FUN_1800066c0","undefined __fastcall FUN_1800066c0(longlong param_1)","OK","PA19.dll.decompiled.part-0001.c"
"180006750","FUN_180006750","undefined __fastcall FUN_180006750(longlong param_1, undefined4 param_2)","OK","PA19.dll.decompiled.part-0001.c"
"180006760","FUN_180006760","undefined __fastcall FUN_180006760(longlong param_1, int param_2, longlong param_3, uint param_4)","OK","PA19.dll.decompiled.part-0001.c"
"1800067b0","FUN_1800067b0","undefined __fastcall FUN_1800067b0(longlong param_1, int param_2, longlong param_3, uint param_4)","OK","PA19.dll.decompiled.part-0001.c"
"180006810","FUN_180006810","undefined __fastcall FUN_180006810(longlong param_1, uint param_2, undefined8 param_3, undefined4 param_4)","OK","PA19.dll.decompiled.part-0001.c"
"180006830","FUN_180006830","undefined __fastcall FUN_180006830(longlong param_1, undefined4 param_2)","OK","PA19.dll.decompiled.part-0001.c"
"180006840","FUN_180006840","undefined __fastcall FUN_180006840(longlong param_1, uint param_2, undefined8 param_3, undefined4 param_4)","OK","PA19.dll.decompiled.part-0001.c"
"180006860","FUN_180006860","undefined __fastcall FUN_180006860(longlong param_1, int param_2)","OK","PA19.dll.decompiled.part-0001.c"
"180006880","FUN_180006880","undefined __fastcall FUN_180006880(longlong param_1, int param_2, longlong param_3, uint param_4)","OK","PA19.dll.decompiled.part-0001.c"
"1800068d0","FUN_1800068d0","undefined __fastcall FUN_1800068d0(longlong param_1, int param_2, longlong param_3, uint param_4)","OK","PA19.dll.decompiled.part-0001.c"
"180006930","FUN_180006930","undefined __fastcall FUN_180006930(longlong param_1)","OK","PA19.dll.decompiled.part-0001.c"
"180006940","FUN_180006940","undefined __fastcall FUN_180006940(longlong param_1, uint param_2, undefined8 param_3)","OK","PA19.dll.decompiled.part-0001.c"
"180006970","FUN_180006970","undefined __fastcall FUN_180006970(longlong param_1, uint param_2, undefined8 param_3)","OK","PA19.dll.decompiled.part-0001.c"
"180006980","FUN_180006980","undefined __fastcall FUN_180006980(longlong param_1, uint param_2, undefined8 param_3, undefined4 param_4)","OK","PA19.dll.decompiled.part-0001.c"
"1800069a0","FUN_1800069a0","undefined __fastcall FUN_1800069a0(longlong param_1, int param_2)","OK","PA19.dll.decompiled.part-0001.c"
"1800069c0","FUN_1800069c0","undefined __fastcall FUN_1800069c0(longlong param_1)","OK","PA19.dll.decompiled.part-0001.c"
